review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
tau isi deh purchase please avoskin sah pelit,"{'classified_text': 'tau isi deh purchase please avoskin sah pelit [-4]', 'tweet_text': ' tau isi deh purchase please avoskin sah pelit', 'sentence_score': ['tau isi deh purchase please avoskin sah pelit [-4]'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",tau isi deh purchase please avoskin sah pelit [-4], tau isi deh purchase please avoskin sah pelit,['tau isi deh purchase please avoskin sah pelit [-4]'],1,-4,negatif
gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang,"{'classified_text': 'gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang', 'tweet_text': ' gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang', 'sentence_score': ['gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang, gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang,['gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang'],1,-3,negatif
salah kirim barang toner aco barang salah kirim sheetmask gue disuru beli coy literally paksa sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak,"{'classified_text': 'salah [-4] kirim barang toner aco barang salah [-4] kirim sheetmask gue disuru beli coy literally paksa [-4] sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak', 'tweet_text': ' salah kirim barang toner aco barang salah kirim sheetmask gue disuru beli coy literally paksa sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak', 'sentence_score': ['salah [-4] kirim barang toner aco barang salah [-4] kirim sheetmask gue disuru beli coy literally paksa [-4] sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",salah [-4] kirim barang toner aco barang salah [-4] kirim sheetmask gue disuru beli coy literally paksa [-4] sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak, salah kirim barang toner aco barang salah kirim sheetmask gue disuru beli coy literally paksa sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak,['salah [-4] kirim barang toner aco barang salah [-4] kirim sheetmask gue disuru beli coy literally paksa [-4] sih ribu nominal layan muas tinggal kirim barang selesai lebar kayak'],1,-4,negatif
kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa berat order toko insyaallah tipu,"{'classified_text': 'kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa [-3] berat [-2] order toko insyaallah tipu [-4]', 'tweet_text': ' kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa berat order toko insyaallah tipu', 'sentence_score': ['kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa [-3] berat [-2] order toko insyaallah tipu [-4]'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa [-3] berat [-2] order toko insyaallah tipu [-4], kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa berat order toko insyaallah tipu,['kasih produk pakai kemas luar utuh segel isi dalam habis tinggal sisa pakai habis kecewa [-3] berat [-2] order toko insyaallah tipu [-4]'],1,-4,negatif
alhamdulillah seller komunikatif gercep coba produk moga cocok amin,"{'classified_text': 'alhamdulillah seller komunikatif gercep coba produk moga cocok [3] amin', 'tweet_text': ' alhamdulillah seller komunikatif gercep coba produk moga cocok amin', 'sentence_score': ['alhamdulillah seller komunikatif gercep coba produk moga cocok [3] amin'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",alhamdulillah seller komunikatif gercep coba produk moga cocok [3] amin, alhamdulillah seller komunikatif gercep coba produk moga cocok amin,['alhamdulillah seller komunikatif gercep coba produk moga cocok [3] amin'],3,-1,positif
emas oke moga cocok,"{'classified_text': 'emas [4] oke [4] moga cocok [3]', 'tweet_text': ' emas oke moga cocok', 'sentence_score': ['emas [4] oke [4] moga cocok [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",emas [4] oke [4] moga cocok [3], emas oke moga cocok,['emas [4] oke [4] moga cocok [3]'],4,-1,positif
salah comfort serum bikin kulit halus lembut,"{'classified_text': 'salah [-4] comfort serum bikin kulit halus [3] lembut [5]', 'tweet_text': ' salah comfort serum bikin kulit halus lembut', 'sentence_score': ['salah [-4] comfort serum bikin kulit halus [3] lembut [5]'], 'max_positive': 5, 'max_negative': -4, 'kelas': 'positif'}",salah [-4] comfort serum bikin kulit halus [3] lembut [5], salah comfort serum bikin kulit halus lembut,['salah [-4] comfort serum bikin kulit halus [3] lembut [5]'],5,-4,positif
serum kirim kayak rusak endap bawah bikin breakout,"{'classified_text': 'serum kirim kayak rusak [-4] endap bawah [-1] bikin breakout', 'tweet_text': ' serum kirim kayak rusak endap bawah bikin breakout', 'sentence_score': ['serum kirim kayak rusak [-4] endap bawah [-1] bikin breakout'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",serum kirim kayak rusak [-4] endap bawah [-1] bikin breakout, serum kirim kayak rusak endap bawah bikin breakout,['serum kirim kayak rusak [-4] endap bawah [-1] bikin breakout'],1,-4,negatif
kecewa packaging sesuai gambar,"{'classified_text': 'kecewa [-3] packaging sesuai [3] gambar', 'tweet_text': ' kecewa packaging sesuai gambar', 'sentence_score': ['kecewa [-3] packaging sesuai [3] gambar'], 'max_positive': 3, 'max_negative': -3, 'kelas': 'netral'}",kecewa [-3] packaging sesuai [3] gambar, kecewa packaging sesuai gambar,['kecewa [-3] packaging sesuai [3] gambar'],3,-3,netral
beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa banget,"{'classified_text': 'beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa [-4] banget', 'tweet_text': ' beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa banget', 'sentence_score': ['beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa [-4] banget'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa [-4] banget, beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa banget,['beli serta skin care nya tapitidak terima sheet mask complaint banget ujung ujung nya tindak lanjut kecewa [-4] banget'],1,-4,negatif
tumpah terima botol kosong,"{'classified_text': 'tumpah terima botol kosong', 'tweet_text': ' tumpah terima botol kosong', 'sentence_score': ['tumpah terima botol kosong'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tumpah terima botol kosong, tumpah terima botol kosong,['tumpah terima botol kosong'],1,-1,netral
beli kirim kembali dana beli kota buka telah lanjur komplain sedih banget amanah jual kali beli avoskin lo,"{'classified_text': 'beli kirim kembali [-1] dana beli kota buka telah lanjur komplain sedih [-4] banget amanah jual kali beli avoskin lo', 'tweet_text': ' beli kirim kembali dana beli kota buka telah lanjur komplain sedih banget amanah jual kali beli avoskin lo', 'sentence_score': ['beli kirim kembali [-1] dana beli kota buka telah lanjur komplain sedih [-4] banget amanah jual kali beli avoskin lo'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",beli kirim kembali [-1] dana beli kota buka telah lanjur komplain sedih [-4] banget amanah jual kali beli avoskin lo, beli kirim kembali dana beli kota buka telah lanjur komplain sedih banget amanah jual kali beli avoskin lo,['beli kirim kembali [-1] dana beli kota buka telah lanjur komplain sedih [-4] banget amanah jual kali beli avoskin lo'],1,-4,negatif
isi kecewa banget,"{'classified_text': 'isi kecewa [-4] banget', 'tweet_text': ' isi kecewa banget', 'sentence_score': ['isi kecewa [-4] banget'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",isi kecewa [-4] banget, isi kecewa banget,['isi kecewa [-4] banget'],1,-4,negatif
oke banget sih admin detail,"{'classified_text': 'oke [4] banget sih admin detail', 'tweet_text': ' oke banget sih admin detail', 'sentence_score': ['oke [4] banget sih admin detail'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",oke [4] banget sih admin detail, oke banget sih admin detail,['oke [4] banget sih admin detail'],4,-1,positif
ok coba,"{'classified_text': 'ok [1] coba', 'tweet_text': ' ok coba', 'sentence_score': ['ok [1] coba'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",ok [1] coba, ok coba,['ok [1] coba'],1,-1,netral
cocok kulit wajah melembabkan ed beli stok mumpung diskon,"{'classified_text': 'cocok [3] kulit wajah melembabkan ed beli stok mumpung diskon', 'tweet_text': ' cocok kulit wajah melembabkan ed beli stok mumpung diskon', 'sentence_score': ['cocok [3] kulit wajah melembabkan ed beli stok mumpung diskon'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",cocok [3] kulit wajah melembabkan ed beli stok mumpung diskon, cocok kulit wajah melembabkan ed beli stok mumpung diskon,['cocok [3] kulit wajah melembabkan ed beli stok mumpung diskon'],3,-1,positif
fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik brand ya jual barang tumpah percaya nya customer service bilang kualitas bagus salah sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi,"{'classified_text': 'fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik [4] brand ya jual barang tumpah percaya [4] nya customer service bilang kualitas bagus [4] salah [-4] sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi [-4]', 'tweet_text': ' fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik brand ya jual barang tumpah percaya nya customer service bilang kualitas bagus salah sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi', 'sentence_score': ['fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik [4] brand ya jual barang tumpah percaya [4] nya customer service bilang kualitas bagus [4] salah [-4] sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi [-4]'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik [4] brand ya jual barang tumpah percaya [4] nya customer service bilang kualitas bagus [4] salah [-4] sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi [-4], fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik brand ya jual barang tumpah percaya nya customer service bilang kualitas bagus salah sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi,['fyi face wash avoskin ubah viscosity tumpah sabun tumpah beli kecuali niat baik [4] brand ya jual barang tumpah percaya [4] nya customer service bilang kualitas bagus [4] salah [-4] sila cek ulas customer komennya batch produk viscosity ubah ya encer mending beli thanks rugi [-4]'],4,-4,netral
enak banget pakai oily dry mula exfo cocok banget,"{'classified_text': 'enak [5] banget pakai oily dry mula exfo cocok [4] banget', 'tweet_text': ' enak banget pakai oily dry mula exfo cocok banget', 'sentence_score': ['enak [5] banget pakai oily dry mula exfo cocok [4] banget'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",enak [5] banget pakai oily dry mula exfo cocok [4] banget, enak banget pakai oily dry mula exfo cocok banget,['enak [5] banget pakai oily dry mula exfo cocok [4] banget'],5,-1,positif
tempat robek gede sangka isi,"{'classified_text': 'tempat robek [-4] gede sangka isi', 'tweet_text': ' tempat robek gede sangka isi', 'sentence_score': ['tempat robek [-4] gede sangka isi'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",tempat robek [-4] gede sangka isi, tempat robek gede sangka isi,['tempat robek [-4] gede sangka isi'],1,-4,negatif
gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order ya,"{'classified_text': 'gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya', 'tweet_text': ' gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order ya', 'sentence_score': ['gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya'], 'max_positive': 5, 'max_negative': -2, 'kelas': 'positif'}",gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya, gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order ya,['gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya'],5,-2,positif
kecewa kirim nya banget,"{'classified_text': 'kecewa [-3] kirim nya banget', 'tweet_text': ' kecewa kirim nya banget', 'sentence_score': ['kecewa [-3] kirim nya banget'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",kecewa [-3] kirim nya banget, kecewa kirim nya banget,['kecewa [-3] kirim nya banget'],1,-3,negatif
test,"{'classified_text': 'test', 'tweet_text': ' test', 'sentence_score': ['test'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",test, test,['test'],1,-1,netral
warna keruh gelembung bau aneh gapapakah sumpah avoskin kali kecewa,"{'classified_text': 'warna keruh [-4] gelembung bau [-4] aneh [-2] gapapakah sumpah [2] avoskin kali kecewa [-4]', 'tweet_text': ' warna keruh gelembung bau aneh gapapakah sumpah avoskin kali kecewa', 'sentence_score': ['warna keruh [-4] gelembung bau [-4] aneh [-2] gapapakah sumpah [2] avoskin kali kecewa [-4]'], 'max_positive': 2, 'max_negative': -4, 'kelas': 'negatif'}",warna keruh [-4] gelembung bau [-4] aneh [-2] gapapakah sumpah [2] avoskin kali kecewa [-4], warna keruh gelembung bau aneh gapapakah sumpah avoskin kali kecewa,['warna keruh [-4] gelembung bau [-4] aneh [-2] gapapakah sumpah [2] avoskin kali kecewa [-4]'],2,-4,negatif
barang debu banget moga mah dalem aman,"{'classified_text': 'barang debu banget moga mah dalem aman [4]', 'tweet_text': ' barang debu banget moga mah dalem aman', 'sentence_score': ['barang debu banget moga mah dalem aman [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang debu banget moga mah dalem aman [4], barang debu banget moga mah dalem aman,['barang debu banget moga mah dalem aman [4]'],4,-1,positif
nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang,"{'classified_text': 'nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang [-2]', 'tweet_text': ' nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang', 'sentence_score': ['nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang [-2], nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang,['nyampainya kurir pick up paket responnya komplain untung skincare rutin pakai avoskin tonernya doang [-2]'],1,-2,negatif
packingan oke moga cocok,"{'classified_text': 'packingan oke [3] moga cocok [3]', 'tweet_text': ' packingan oke moga cocok', 'sentence_score': ['packingan oke [3] moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",packingan oke [3] moga cocok [3], packingan oke moga cocok,['packingan oke [3] moga cocok [3]'],3,-1,positif
tipe kulit normal tipe kulit kombinasi,"{'classified_text': 'tipe kulit normal [-1] tipe kulit kombinasi', 'tweet_text': ' tipe kulit normal tipe kulit kombinasi', 'sentence_score': ['tipe kulit normal [-1] tipe kulit kombinasi'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit normal [-1] tipe kulit kombinasi, tipe kulit normal tipe kulit kombinasi,['tipe kulit normal [-1] tipe kulit kombinasi'],1,-1,netral
doesn smell as nice as other brands very chemical,"{'classified_text': 'doesn smell as nice as other brands very chemical', 'tweet_text': ' doesn smell as nice as other brands very chemical', 'sentence_score': ['doesn smell as nice as other brands very chemical'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",doesn smell as nice as other brands very chemical, doesn smell as nice as other brands very chemical,['doesn smell as nice as other brands very chemical'],1,-1,netral
senang banget iseng war harga doang coba coba susu recommended pakai bumil busui moga cocok thank you avoskin,"{'classified_text': 'senang [5] banget iseng war harga doang [-2] coba coba susu recommended pakai bumil busui moga cocok [3] thank you avoskin', 'tweet_text': ' senang banget iseng war harga doang coba coba susu recommended pakai bumil busui moga cocok thank you avoskin', 'sentence_score': ['senang [5] banget iseng war harga doang [-2] coba coba susu recommended pakai bumil busui moga cocok [3] thank you avoskin'], 'max_positive': 5, 'max_negative': -2, 'kelas': 'positif'}",senang [5] banget iseng war harga doang [-2] coba coba susu recommended pakai bumil busui moga cocok [3] thank you avoskin, senang banget iseng war harga doang coba coba susu recommended pakai bumil busui moga cocok thank you avoskin,['senang [5] banget iseng war harga doang [-2] coba coba susu recommended pakai bumil busui moga cocok [3] thank you avoskin'],5,-2,positif
tipe kulit minyak kulit pori,"{'classified_text': 'tipe kulit minyak kulit pori', 'tweet_text': ' tipe kulit minyak kulit pori', 'sentence_score': ['tipe kulit minyak kulit pori'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit minyak kulit pori, tipe kulit minyak kulit pori,['tipe kulit minyak kulit pori'],1,-1,netral
pakai moga cocok,"{'classified_text': 'pakai moga cocok [3]', 'tweet_text': ' pakai moga cocok', 'sentence_score': ['pakai moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",pakai moga cocok [3], pakai moga cocok,['pakai moga cocok [3]'],3,-1,positif
ringan enak banget pakai,"{'classified_text': 'ringan enak [5] banget pakai', 'tweet_text': ' ringan enak banget pakai', 'sentence_score': ['ringan enak [5] banget pakai'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",ringan enak [5] banget pakai, ringan enak banget pakai,['ringan enak [5] banget pakai'],5,-1,positif
isi angin doang,"{'classified_text': 'isi angin doang [-2]', 'tweet_text': ' isi angin doang', 'sentence_score': ['isi angin doang [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",isi angin doang [-2], isi angin doang,['isi angin doang [-2]'],1,-2,negatif
banget tumben apa alhamdulillah beli harga cuci gudang banget exp akkk terima kasih avoskin,"{'classified_text': 'banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin', 'tweet_text': ' banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih avoskin', 'sentence_score': ['banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin, banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih avoskin,['banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin'],4,-1,positif
oke cocok kulit,"{'classified_text': 'oke [3] cocok [4] kulit', 'tweet_text': ' oke cocok kulit', 'sentence_score': ['oke [3] cocok [4] kulit'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",oke [3] cocok [4] kulit, oke cocok kulit,['oke [3] cocok [4] kulit'],4,-1,positif
sebal pesan clearance expired agustus tahun,"{'classified_text': 'sebal pesan clearance expired agustus tahun', 'tweet_text': ' sebal pesan clearance expired agustus tahun', 'sentence_score': ['sebal pesan clearance expired agustus tahun'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",sebal pesan clearance expired agustus tahun, sebal pesan clearance expired agustus tahun,['sebal pesan clearance expired agustus tahun'],1,-1,netral
repurchase serum cinta,"{'classified_text': 'repurchase serum cinta [5]', 'tweet_text': ' repurchase serum cinta', 'sentence_score': ['repurchase serum cinta [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",repurchase serum cinta [5], repurchase serum cinta,['repurchase serum cinta [5]'],5,-1,positif
barang kali coba moga cocok,"{'classified_text': 'barang kali coba moga cocok [3]', 'tweet_text': ' barang kali coba moga cocok', 'sentence_score': ['barang kali coba moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",barang kali coba moga cocok [3], barang kali coba moga cocok,['barang kali coba moga cocok [3]'],3,-1,positif
serum cinta sih cabe rawit bik kulit mulus aaa love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh,"{'classified_text': 'serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh', 'tweet_text': ' serum cinta sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh', 'sentence_score': ['serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh, serum cinta sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh,['serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh'],5,-1,positif
gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang,"{'classified_text': 'gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang', 'tweet_text': ' gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang', 'sentence_score': ['gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang, gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang,['gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang'],1,-3,negatif
gapapa jogja coba moga cocok eaa,"{'classified_text': 'gapapa jogja coba moga cocok [3] eaa', 'tweet_text': ' gapapa jogja coba moga cocok eaa', 'sentence_score': ['gapapa jogja coba moga cocok [3] eaa'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",gapapa jogja coba moga cocok [3] eaa, gapapa jogja coba moga cocok eaa,['gapapa jogja coba moga cocok [3] eaa'],3,-1,positif
size isi sedikkit,"{'classified_text': 'size isi sedikkit', 'tweet_text': ' size isi sedikkit', 'sentence_score': ['size isi sedikkit'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",size isi sedikkit, size isi sedikkit,['size isi sedikkit'],1,-1,netral
coba moga cocok kirim rada respon customer service cepat nice,"{'classified_text': 'coba moga cocok [3] kirim rada respon customer service cepat [4] nice', 'tweet_text': ' coba moga cocok kirim rada respon customer service cepat nice', 'sentence_score': ['coba moga cocok [3] kirim rada respon customer service cepat [4] nice'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3] kirim rada respon customer service cepat [4] nice, coba moga cocok kirim rada respon customer service cepat nice,['coba moga cocok [3] kirim rada respon customer service cepat [4] nice'],4,-1,positif
beli kirim kirim kondisi barang terima buka segel nya,"{'classified_text': 'beli kirim kirim kondisi barang terima buka segel nya', 'tweet_text': ' beli kirim kirim kondisi barang terima buka segel nya', 'sentence_score': ['beli kirim kirim kondisi barang terima buka segel nya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",beli kirim kirim kondisi barang terima buka segel nya, beli kirim kirim kondisi barang terima buka segel nya,['beli kirim kirim kondisi barang terima buka segel nya'],1,-1,netral
nyelotipnya langsung produk lengket coklat kena produk,"{'classified_text': 'nyelotipnya langsung produk lengket coklat kena produk', 'tweet_text': ' nyelotipnya langsung produk lengket coklat kena produk', 'sentence_score': ['nyelotipnya langsung produk lengket coklat kena produk'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",nyelotipnya langsung produk lengket coklat kena produk, nyelotipnya langsung produk lengket coklat kena produk,['nyelotipnya langsung produk lengket coklat kena produk'],1,-1,netral
kualitas produk sesuai deskripsi barang terima kondisi kirim cepat respon seller terima kasih,"{'classified_text': 'kualitas produk sesuai [3] deskripsi barang terima kondisi kirim cepat [4] respon seller terima kasih [4]', 'tweet_text': ' kualitas produk sesuai deskripsi barang terima kondisi kirim cepat respon seller terima kasih', 'sentence_score': ['kualitas produk sesuai [3] deskripsi barang terima kondisi kirim cepat [4] respon seller terima kasih [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",kualitas produk sesuai [3] deskripsi barang terima kondisi kirim cepat [4] respon seller terima kasih [4], kualitas produk sesuai deskripsi barang terima kondisi kirim cepat respon seller terima kasih,['kualitas produk sesuai [3] deskripsi barang terima kondisi kirim cepat [4] respon seller terima kasih [4]'],4,-1,positif
bagus kulit jerawat kirim cepat aman terima kasih seller,"{'classified_text': 'bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller', 'tweet_text': ' bagus kulit jerawat kirim cepat aman terima kasih seller', 'sentence_score': ['bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller, bagus kulit jerawat kirim cepat aman terima kasih seller,['bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller'],5,-1,positif
barang mantap muas,"{'classified_text': 'barang mantap [4] muas', 'tweet_text': ' barang mantap muas', 'sentence_score': ['barang mantap [4] muas'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang mantap [4] muas, barang mantap muas,['barang mantap [4] muas'],4,-1,positif
